applied_effects,random_effects,similarity_indv
"{2: {'drive_db': 15.31}, 4: {'depth': 0.73}, 0: {'rate_hz': 83.1}, 1: {'delay_seconds': 6.97}}","{2: {'drive_db': 23.43}, 0: {'rate_hz': 43.45}, 5: {'wet_level': 0.34}}",0.3221976998264498
"{0: {'rate_hz': 64.01}, 4: {'depth': 0.68}, 2: {'drive_db': 11.39}, 1: {'delay_seconds': 9.02}, 3: {'gain_db': -1.41}, 5: {'wet_level': 0.73}}","{3: {'gain_db': -18.37}, 5: {'wet_level': 0.65}, 0: {'rate_hz': 87.49}}",0.3656160611584758
{4: {'depth': 0.34}},"{4: {'depth': 0.38}, 3: {'gain_db': -10.46}, 0: {'rate_hz': 53.43}}",0.31313131313131315
"{4: {'depth': 0.59}, 0: {'rate_hz': 53.35}, 1: {'delay_seconds': 3.77}}","{2: {'drive_db': 4.37}, 5: {'wet_level': 0.4}}",0.0
"{4: {'depth': 0.83}, 3: {'gain_db': -27.55}, 2: {'drive_db': 38.35}, 5: {'wet_level': 0.86}, 1: {'delay_seconds': 2.16}}","{5: {'wet_level': 0.6}, 4: {'depth': 0.11}, 1: {'delay_seconds': 3.81}}",0.32394907108262194
"{5: {'wet_level': 0.85}, 1: {'delay_seconds': 1.04}, 4: {'depth': 0.75}, 2: {'drive_db': 39.49}, 3: {'gain_db': -24.18}}",{4: {'depth': 0.83}},0.1786666666666667
"{0: {'rate_hz': 45.67}, 2: {'drive_db': 9.0}, 4: {'depth': 0.33}, 5: {'wet_level': 0.44}}","{3: {'gain_db': -16.37}, 1: {'delay_seconds': 8.83}, 2: {'drive_db': 45.74}}",0.025975609756097556
"{0: {'rate_hz': 9.36}, 1: {'delay_seconds': 7.18}, 2: {'drive_db': 42.91}, 3: {'gain_db': -26.82}}","{2: {'drive_db': 18.18}, 5: {'wet_level': 0.13}}",0.10591936611512467
"{4: {'depth': 0.6}, 1: {'delay_seconds': 8.65}, 5: {'wet_level': 0.12}, 2: {'drive_db': 3.52}, 0: {'rate_hz': 85.04}}","{3: {'gain_db': 49.84}, 5: {'wet_level': 0.88}}",0.02727272727272727
"{1: {'delay_seconds': 7.65}, 4: {'depth': 0.29}, 3: {'gain_db': -4.45}, 0: {'rate_hz': 9.38}}","{5: {'wet_level': 0.37}, 3: {'gain_db': -17.06}}",0.19210284664830118
"{3: {'gain_db': 4.22}, 0: {'rate_hz': 45.36}, 5: {'wet_level': 0.01}, 4: {'depth': 0.59}}","{4: {'depth': 0.48}, 1: {'delay_seconds': 6.23}, 0: {'rate_hz': 10.99}, 2: {'drive_db': 35.41}}",0.29613324192867957
"{2: {'drive_db': 40.8}, 1: {'delay_seconds': 6.09}, 0: {'rate_hz': 95.54}}","{3: {'gain_db': 26.84}, 1: {'delay_seconds': 8.85}, 0: {'rate_hz': 68.24}, 2: {'drive_db': 41.52}}",0.5608516949545801
"{1: {'delay_seconds': 5.47}, 2: {'drive_db': 39.97}, 4: {'depth': 0.27}, 5: {'wet_level': 0.18}}","{3: {'gain_db': -30.04}, 1: {'delay_seconds': 1.86}, 5: {'wet_level': 0.14}, 4: {'depth': 0.27}, 2: {'drive_db': 24.05}}",0.5785914702446776
{4: {'depth': 0.8}},"{0: {'rate_hz': 15.22}, 3: {'gain_db': -8.3}, 5: {'wet_level': 0.78}}",0.0
"{3: {'gain_db': -37.02}, 5: {'wet_level': 0.85}, 0: {'rate_hz': 6.59}, 2: {'drive_db': 24.62}, 1: {'delay_seconds': 5.25}}","{2: {'drive_db': 31.75}, 3: {'gain_db': 13.27}, 5: {'wet_level': 0.22}, 4: {'depth': 0.16}, 0: {'rate_hz': 77.54}, 1: {'delay_seconds': 7.33}}",0.374039235371483
"{0: {'rate_hz': 96.86}, 3: {'gain_db': -6.59}, 4: {'depth': 0.22}, 2: {'drive_db': 3.69}, 5: {'wet_level': 0.56}}",{3: {'gain_db': 40.27}},0.03438770100724511
{1: {'delay_seconds': 4.6}},{5: {'wet_level': 0.63}},0.0
{5: {'wet_level': 0.2}},"{3: {'gain_db': -40.77}, 4: {'depth': 0.77}, 2: {'drive_db': 24.55}}",0.0
"{0: {'rate_hz': 29.94}, 2: {'drive_db': 38.17}, 4: {'depth': 0.02}}","{1: {'delay_seconds': 1.36}, 0: {'rate_hz': 95.24}, 5: {'wet_level': 0.72}, 2: {'drive_db': 10.58}}",0.08628069910659308
"{1: {'delay_seconds': 0.92}, 0: {'rate_hz': 21.83}}","{4: {'depth': 0.46}, 5: {'wet_level': 0.88}, 3: {'gain_db': 39.78}}",0.0
"{2: {'drive_db': 23.98}, 0: {'rate_hz': 35.78}}","{3: {'gain_db': -29.13}, 0: {'rate_hz': 17.31}, 2: {'drive_db': 31.74}}",0.4713875878084662
"{4: {'depth': 0.07}, 2: {'drive_db': 33.73}}","{0: {'rate_hz': 86.3}, 5: {'wet_level': 0.78}}",0.0
"{4: {'depth': 0.92}, 0: {'rate_hz': 55.37}}","{5: {'wet_level': 0.02}, 1: {'delay_seconds': 7.21}, 3: {'gain_db': 33.9}, 2: {'drive_db': 26.69}, 0: {'rate_hz': 35.44}}",0.12801155860574318
"{3: {'gain_db': -8.42}, 0: {'rate_hz': 76.22}, 5: {'wet_level': 0.45}}","{5: {'wet_level': 0.1}, 1: {'delay_seconds': 3.04}, 4: {'depth': 0.37}, 0: {'rate_hz': 97.77}, 3: {'gain_db': -21.73}, 2: {'drive_db': 25.36}}",0.3088448732014076
"{0: {'rate_hz': 51.1}, 5: {'wet_level': 0.83}, 4: {'depth': 0.55}, 3: {'gain_db': -40.09}, 1: {'delay_seconds': 7.48}}","{3: {'gain_db': 11.49}, 1: {'delay_seconds': 6.94}, 0: {'rate_hz': 98.39}, 5: {'wet_level': 0.12}}",0.3148813828467819
"{1: {'delay_seconds': 2.58}, 2: {'drive_db': 7.6}, 5: {'wet_level': 0.04}}","{0: {'rate_hz': 72.92}, 4: {'depth': 0.42}, 5: {'wet_level': 0.09}, 1: {'delay_seconds': 8.15}}",0.2993107030548068
"{5: {'wet_level': 0.13}, 0: {'rate_hz': 60.34}, 4: {'depth': 0.87}, 1: {'delay_seconds': 7.43}}","{2: {'drive_db': 31.21}, 0: {'rate_hz': 90.12}, 5: {'wet_level': 0.36}, 3: {'gain_db': -10.05}}",0.31052388953021004
{5: {'wet_level': 0.97}},"{4: {'depth': 0.71}, 2: {'drive_db': 1.94}, 0: {'rate_hz': 43.65}, 3: {'gain_db': -29.41}}",0.0
"{3: {'gain_db': -14.84}, 0: {'rate_hz': 57.27}, 5: {'wet_level': 0.74}}","{3: {'gain_db': -19.01}, 2: {'drive_db': 29.16}, 1: {'delay_seconds': 7.23}, 5: {'wet_level': 0.43}, 4: {'depth': 0.74}, 0: {'rate_hz': 75.01}}",0.3678346909716047
{0: {'rate_hz': 37.08}},{3: {'gain_db': -11.67}},0.0
"{4: {'depth': 0.2}, 0: {'rate_hz': 88.67}, 2: {'drive_db': 26.76}}","{2: {'drive_db': 32.14}, 5: {'wet_level': 0.3}, 0: {'rate_hz': 22.14}}",0.34954784115525733
"{4: {'depth': 0.71}, 5: {'wet_level': 0.05}, 3: {'gain_db': 32.74}, 0: {'rate_hz': 19.16}, 2: {'drive_db': 42.28}, 1: {'delay_seconds': 8.38}}","{3: {'gain_db': -17.79}, 0: {'rate_hz': 84.58}, 1: {'delay_seconds': 7.76}, 2: {'drive_db': 46.44}, 5: {'wet_level': 0.14}, 4: {'depth': 0.78}}",0.7023888610072171
"{1: {'delay_seconds': 9.36}, 0: {'rate_hz': 34.33}, 3: {'gain_db': 27.64}, 5: {'wet_level': 0.06}}","{1: {'delay_seconds': 2.56}, 3: {'gain_db': -29.3}, 4: {'depth': 0.83}, 5: {'wet_level': 0.32}, 0: {'rate_hz': 47.49}}",0.41262555133321377
"{0: {'rate_hz': 58.35}, 5: {'wet_level': 0.28}}","{5: {'wet_level': 0.88}, 1: {'delay_seconds': 2.21}}",0.08333333333333331
"{0: {'rate_hz': 5.62}, 5: {'wet_level': 0.79}, 1: {'delay_seconds': 0.02}, 3: {'gain_db': 6.47}}",{3: {'gain_db': 11.2}},0.2290596777049761
"{0: {'rate_hz': 90.64}, 1: {'delay_seconds': 3.11}, 5: {'wet_level': 0.76}, 3: {'gain_db': 15.39}, 2: {'drive_db': 5.49}, 4: {'depth': 0.79}}","{1: {'delay_seconds': 6.89}, 3: {'gain_db': -16.71}, 4: {'depth': 0.07}, 5: {'wet_level': 0.6}}",0.3064265566110929
"{5: {'wet_level': 0.51}, 0: {'rate_hz': 61.88}, 2: {'drive_db': 18.51}, 3: {'gain_db': -23.33}, 1: {'delay_seconds': 1.96}, 4: {'depth': 0.41}}","{4: {'depth': 0.71}, 5: {'wet_level': 0.23}}",0.15708430264761272
"{3: {'gain_db': -25.47}, 0: {'rate_hz': 12.92}, 4: {'depth': 0.51}, 2: {'drive_db': 30.77}, 1: {'delay_seconds': 2.06}, 5: {'wet_level': 0.5}}","{1: {'delay_seconds': 7.32}, 0: {'rate_hz': 79.37}}",0.09574001265809602
"{2: {'drive_db': 9.77}, 0: {'rate_hz': 20.83}}","{1: {'delay_seconds': 1.78}, 2: {'drive_db': 26.87}, 4: {'depth': 0.9}, 5: {'wet_level': 0.99}, 3: {'gain_db': 19.28}}",0.11498881431767338
"{5: {'wet_level': 0.95}, 4: {'depth': 0.38}, 2: {'drive_db': 42.61}, 3: {'gain_db': 13.67}}","{5: {'wet_level': 0.4}, 4: {'depth': 0.08}}",0.234295415959253
"{2: {'drive_db': 8.27}, 4: {'depth': 0.22}, 3: {'gain_db': -32.4}}","{3: {'gain_db': -39.47}, 4: {'depth': 0.87}, 5: {'wet_level': 0.63}, 2: {'drive_db': 39.82}, 0: {'rate_hz': 16.19}, 1: {'delay_seconds': 9.99}}",0.2208024821688509
{0: {'rate_hz': 4.68}},"{4: {'depth': 0.92}, 5: {'wet_level': 0.15}, 1: {'delay_seconds': 4.96}, 3: {'gain_db': -13.91}, 2: {'drive_db': 43.42}}",0.0
"{1: {'delay_seconds': 7.18}, 5: {'wet_level': 0.08}, 2: {'drive_db': 45.28}, 3: {'gain_db': -26.12}, 0: {'rate_hz': 18.06}, 4: {'depth': 0.43}}","{1: {'delay_seconds': 3.14}, 2: {'drive_db': 1.82}, 5: {'wet_level': 0.8}}",0.11581859265500963
"{5: {'wet_level': 0.79}, 0: {'rate_hz': 13.6}, 2: {'drive_db': 35.83}, 4: {'depth': 0.11}, 1: {'delay_seconds': 2.26}}","{3: {'gain_db': 2.46}, 5: {'wet_level': 0.93}, 4: {'depth': 0.83}, 0: {'rate_hz': 81.83}}",0.2448193944015129
{2: {'drive_db': 17.88}},{5: {'wet_level': 1.0}},0.0
"{2: {'drive_db': 42.48}, 0: {'rate_hz': 47.94}, 4: {'depth': 0.82}}","{2: {'drive_db': 10.71}, 5: {'wet_level': 0.03}, 1: {'delay_seconds': 1.62}, 4: {'depth': 0.05}, 3: {'gain_db': 25.03}, 0: {'rate_hz': 64.94}}",0.16442466018079116
"{4: {'depth': 0.7}, 2: {'drive_db': 30.14}, 0: {'rate_hz': 63.95}, 5: {'wet_level': 0.62}}","{2: {'drive_db': 27.13}, 0: {'rate_hz': 76.91}, 4: {'depth': 0.09}, 5: {'wet_level': 0.45}, 1: {'delay_seconds': 3.45}}",0.5103704534735665
{4: {'depth': 0.85}},"{4: {'depth': 0.65}, 5: {'wet_level': 0.75}, 1: {'delay_seconds': 0.19}, 2: {'drive_db': 9.23}, 3: {'gain_db': 4.22}, 0: {'rate_hz': 63.43}}",0.12745098039215685
"{0: {'rate_hz': 54.18}, 3: {'gain_db': 9.22}}","{1: {'delay_seconds': 9.76}, 0: {'rate_hz': 53.71}, 4: {'depth': 0.81}}",0.3304417374184816
{5: {'wet_level': 0.25}},"{5: {'wet_level': 0.78}, 3: {'gain_db': -1.02}, 1: {'delay_seconds': 9.38}}",0.09777777777777777
{2: {'drive_db': 44.37}},"{4: {'depth': 0.25}, 1: {'delay_seconds': 3.14}, 5: {'wet_level': 0.38}, 2: {'drive_db': 46.15}, 0: {'rate_hz': 30.48}, 3: {'gain_db': -27.71}}",0.1599804672826985
"{2: {'drive_db': 23.64}, 0: {'rate_hz': 37.71}, 4: {'depth': 0.66}, 5: {'wet_level': 0.38}, 1: {'delay_seconds': 4.13}, 3: {'gain_db': 10.96}}","{2: {'drive_db': 33.5}, 4: {'depth': 0.51}, 5: {'wet_level': 0.67}}",0.3218222906533641
"{0: {'rate_hz': 28.59}, 2: {'drive_db': 22.69}, 1: {'delay_seconds': 4.06}, 4: {'depth': 0.19}, 3: {'gain_db': -30.41}}","{2: {'drive_db': 28.98}, 1: {'delay_seconds': 5.89}}",0.29232012545817015
"{1: {'delay_seconds': 5.47}, 2: {'drive_db': 10.52}, 5: {'wet_level': 0.62}}","{2: {'drive_db': 28.66}, 5: {'wet_level': 0.08}}",0.22318636903400113
{4: {'depth': 0.43}},"{1: {'delay_seconds': 1.94}, 0: {'rate_hz': 86.69}, 3: {'gain_db': 48.19}, 4: {'depth': 0.69}, 5: {'wet_level': 0.07}}",0.10877192982456144
"{3: {'gain_db': -8.17}, 0: {'rate_hz': 15.6}, 1: {'delay_seconds': 3.6}, 4: {'depth': 0.24}, 5: {'wet_level': 0.92}}","{5: {'wet_level': 0.29}, 2: {'drive_db': 40.19}, 1: {'delay_seconds': 9.17}}",0.08898097826086955
"{3: {'gain_db': -20.55}, 4: {'depth': 0.51}, 2: {'drive_db': 36.16}, 0: {'rate_hz': 22.87}, 1: {'delay_seconds': 2.9}, 5: {'wet_level': 0.2}}","{5: {'wet_level': 0.61}, 1: {'delay_seconds': 6.35}}",0.16693075117370892
"{1: {'delay_seconds': 7.83}, 5: {'wet_level': 0.26}, 0: {'rate_hz': 15.41}, 2: {'drive_db': 35.57}, 3: {'gain_db': 30.92}, 4: {'depth': 0.06}}",{4: {'depth': 0.71}},0.05141843971631206
{2: {'drive_db': 3.49}},"{3: {'gain_db': -5.65}, 0: {'rate_hz': 61.33}}",0.0
"{5: {'wet_level': 0.54}, 4: {'depth': 0.0}}","{1: {'delay_seconds': 1.7}, 3: {'gain_db': 36.44}, 2: {'drive_db': 6.79}, 5: {'wet_level': 0.07}, 0: {'rate_hz': 12.82}}",0.025925925925925932
"{3: {'gain_db': 44.4}, 4: {'depth': 0.27}, 5: {'wet_level': 0.66}, 1: {'delay_seconds': 4.76}, 0: {'rate_hz': 26.19}, 2: {'drive_db': 46.7}}","{3: {'gain_db': -40.8}, 0: {'rate_hz': 29.04}, 5: {'wet_level': 0.33}, 2: {'drive_db': 47.41}, 4: {'depth': 0.9}}",0.4467713080420669
"{2: {'drive_db': 10.03}, 3: {'gain_db': -23.22}, 1: {'delay_seconds': 5.34}, 0: {'rate_hz': 17.07}}","{4: {'depth': 0.87}, 0: {'rate_hz': 79.81}}",0.06086458458941277
"{3: {'gain_db': 17.3}, 1: {'delay_seconds': 8.94}}","{2: {'drive_db': 10.88}, 1: {'delay_seconds': 6.93}}",0.3875838926174497
"{0: {'rate_hz': 49.7}, 3: {'gain_db': 30.26}, 4: {'depth': 0.47}, 5: {'wet_level': 0.97}, 1: {'delay_seconds': 2.45}}","{1: {'delay_seconds': 6.96}, 4: {'depth': 0.29}}",0.21260527302261656
{1: {'delay_seconds': 6.0}},"{0: {'rate_hz': 79.69}, 4: {'depth': 0.6}}",0.0
"{5: {'wet_level': 0.28}, 0: {'rate_hz': 19.84}, 4: {'depth': 0.66}}","{1: {'delay_seconds': 8.92}, 0: {'rate_hz': 61.13}, 2: {'drive_db': 32.26}}",0.16163506320691945
{4: {'depth': 0.35}},"{2: {'drive_db': 39.97}, 1: {'delay_seconds': 6.83}}",0.0
"{3: {'gain_db': -43.48}, 2: {'drive_db': 38.09}, 1: {'delay_seconds': 7.99}, 0: {'rate_hz': 68.37}, 4: {'depth': 0.25}}","{3: {'gain_db': 0.67}, 2: {'drive_db': 28.7}, 5: {'wet_level': 0.46}, 4: {'depth': 0.83}, 0: {'rate_hz': 60.09}}",0.4773491966229227
{5: {'wet_level': 0.42}},"{5: {'wet_level': 0.59}, 4: {'depth': 0.71}, 3: {'gain_db': -36.69}}",0.235632183908046
"{1: {'delay_seconds': 8.54}, 5: {'wet_level': 0.56}, 0: {'rate_hz': 64.83}}","{3: {'gain_db': 36.97}, 1: {'delay_seconds': 4.87}, 5: {'wet_level': 0.09}, 4: {'depth': 0.29}}",0.1827429742388759
"{3: {'gain_db': -37.57}, 4: {'depth': 0.35}, 5: {'wet_level': 0.79}, 2: {'drive_db': 16.26}, 1: {'delay_seconds': 7.0}}","{0: {'rate_hz': 47.19}, 5: {'wet_level': 0.01}, 3: {'gain_db': 27.78}, 4: {'depth': 0.89}}",0.0871257724659054
"{3: {'gain_db': 42.66}, 0: {'rate_hz': 42.94}, 2: {'drive_db': 39.82}, 5: {'wet_level': 0.6}, 4: {'depth': 0.27}, 1: {'delay_seconds': 3.42}}",{0: {'rate_hz': 91.95}},0.02351326089496436
{5: {'wet_level': 0.59}},"{4: {'depth': 0.68}, 3: {'gain_db': -34.73}}",0.0
"{1: {'delay_seconds': 4.69}, 3: {'gain_db': 25.35}, 2: {'drive_db': 7.03}}",{5: {'wet_level': 0.0}},0.0
"{4: {'depth': 0.23}, 5: {'wet_level': 0.17}, 2: {'drive_db': 2.93}, 3: {'gain_db': -13.36}}",{1: {'delay_seconds': 8.75}},0.0
"{1: {'delay_seconds': 7.66}, 4: {'depth': 0.17}}","{2: {'drive_db': 40.98}, 3: {'gain_db': -30.03}, 0: {'rate_hz': 98.26}, 5: {'wet_level': 0.82}}",0.0
"{3: {'gain_db': -42.81}, 1: {'delay_seconds': 3.93}, 2: {'drive_db': 5.73}, 4: {'depth': 0.64}, 0: {'rate_hz': 82.35}, 5: {'wet_level': 0.78}}","{0: {'rate_hz': 28.83}, 5: {'wet_level': 0.34}, 4: {'depth': 0.81}}",0.2533939184297791
"{5: {'wet_level': 0.66}, 3: {'gain_db': -28.91}, 4: {'depth': 0.44}, 0: {'rate_hz': 10.53}}","{1: {'delay_seconds': 0.3}, 3: {'gain_db': -5.7}, 2: {'drive_db': 34.94}, 4: {'depth': 0.2}, 5: {'wet_level': 0.02}, 0: {'rate_hz': 8.57}}",0.38094871020967563
"{5: {'wet_level': 0.93}, 3: {'gain_db': -17.96}, 1: {'delay_seconds': 9.39}}","{2: {'drive_db': 47.96}, 5: {'wet_level': 0.96}, 1: {'delay_seconds': 7.36}}",0.5838515006813472
"{0: {'rate_hz': 8.87}, 1: {'delay_seconds': 6.43}, 3: {'gain_db': 41.24}, 5: {'wet_level': 0.24}, 4: {'depth': 0.04}, 2: {'drive_db': 9.14}}","{2: {'drive_db': 46.93}, 0: {'rate_hz': 5.85}, 4: {'depth': 0.44}, 3: {'gain_db': 13.44}, 1: {'delay_seconds': 1.35}}",0.4217651478147
"{3: {'gain_db': -3.45}, 0: {'rate_hz': 28.08}, 1: {'delay_seconds': 1.49}, 5: {'wet_level': 0.26}, 4: {'depth': 0.11}, 2: {'drive_db': 28.05}}","{4: {'depth': 0.07}, 3: {'gain_db': 20.23}, 2: {'drive_db': 3.41}}",0.2722656562090542
"{3: {'gain_db': -40.11}, 1: {'delay_seconds': 4.31}}","{3: {'gain_db': 30.0}, 2: {'drive_db': 28.4}, 4: {'depth': 0.7}, 0: {'rate_hz': 51.84}, 1: {'delay_seconds': 1.55}}",0.14737788748335126
"{4: {'depth': 0.85}, 1: {'delay_seconds': 6.09}, 0: {'rate_hz': 46.65}, 3: {'gain_db': -1.87}, 5: {'wet_level': 0.09}}","{0: {'rate_hz': 44.27}, 2: {'drive_db': 10.57}, 5: {'wet_level': 0.12}, 4: {'depth': 0.85}}",0.5844843815977837
"{4: {'depth': 0.07}, 0: {'rate_hz': 44.74}, 3: {'gain_db': -3.1}, 5: {'wet_level': 0.31}, 1: {'delay_seconds': 3.38}, 2: {'drive_db': 36.4}}","{0: {'rate_hz': 51.11}, 3: {'gain_db': 30.22}}",0.20953857573136545
"{0: {'rate_hz': 8.06}, 2: {'drive_db': 17.86}, 1: {'delay_seconds': 0.23}, 3: {'gain_db': 21.84}, 5: {'wet_level': 0.96}, 4: {'depth': 0.37}}",{2: {'drive_db': 5.06}},0.10029039618336444
"{1: {'delay_seconds': 0.09}, 0: {'rate_hz': 44.65}, 5: {'wet_level': 0.3}, 3: {'gain_db': -46.15}, 2: {'drive_db': 35.64}}","{1: {'delay_seconds': 3.63}, 2: {'drive_db': 2.0}, 0: {'rate_hz': 45.58}, 5: {'wet_level': 0.25}, 4: {'depth': 0.52}}",0.5221342097846902
"{4: {'depth': 0.12}, 1: {'delay_seconds': 3.14}, 5: {'wet_level': 0.16}, 0: {'rate_hz': 89.83}, 3: {'gain_db': 25.61}}","{4: {'depth': 0.56}, 5: {'wet_level': 0.95}, 0: {'rate_hz': 18.34}}",0.15273744586335036
"{3: {'gain_db': 4.83}, 0: {'rate_hz': 5.69}, 5: {'wet_level': 0.25}, 2: {'drive_db': 8.64}, 1: {'delay_seconds': 6.35}}","{2: {'drive_db': 26.13}, 4: {'depth': 0.9}, 3: {'gain_db': 9.5}, 0: {'rate_hz': 38.14}, 5: {'wet_level': 0.3}}",0.6162421203000585
"{1: {'delay_seconds': 5.59}, 2: {'drive_db': 31.46}, 4: {'depth': 0.94}}","{4: {'depth': 0.88}, 0: {'rate_hz': 28.39}, 1: {'delay_seconds': 4.59}, 5: {'wet_level': 0.25}, 2: {'drive_db': 2.94}}",0.37014626774871484
"{1: {'delay_seconds': 5.19}, 2: {'drive_db': 20.19}, 4: {'depth': 0.69}, 5: {'wet_level': 0.57}, 0: {'rate_hz': 91.46}, 3: {'gain_db': -7.39}}","{1: {'delay_seconds': 3.09}, 0: {'rate_hz': 65.87}, 3: {'gain_db': 31.28}, 2: {'drive_db': 40.4}, 5: {'wet_level': 0.83}}",0.4179449569354173
"{0: {'rate_hz': 3.82}, 4: {'depth': 0.21}, 5: {'wet_level': 0.89}, 2: {'drive_db': 18.66}}","{2: {'drive_db': 44.13}, 5: {'wet_level': 0.23}, 3: {'gain_db': -17.76}, 4: {'depth': 0.32}, 1: {'delay_seconds': 9.05}}",0.26129740686178093
"{1: {'delay_seconds': 4.97}, 5: {'wet_level': 0.83}, 4: {'depth': 0.97}}","{1: {'delay_seconds': 4.32}, 2: {'drive_db': 15.61}}",0.290258449304175
{2: {'drive_db': 5.11}},"{4: {'depth': 0.43}, 3: {'gain_db': 22.65}, 0: {'rate_hz': 84.47}, 1: {'delay_seconds': 7.13}}",0.0
"{1: {'delay_seconds': 1.91}, 5: {'wet_level': 0.63}}","{2: {'drive_db': 42.1}, 0: {'rate_hz': 3.1}, 1: {'delay_seconds': 3.22}, 4: {'depth': 0.24}, 3: {'gain_db': -24.33}}",0.1676143386897404
"{3: {'gain_db': -9.32}, 1: {'delay_seconds': 0.67}, 0: {'rate_hz': 82.34}}","{4: {'depth': 0.37}, 2: {'drive_db': 7.14}, 0: {'rate_hz': 84.48}}",0.3246700672010363
"{1: {'delay_seconds': 8.32}, 4: {'depth': 0.1}, 0: {'rate_hz': 15.05}, 2: {'drive_db': 4.09}, 3: {'gain_db': 18.62}, 5: {'wet_level': 0.1}}","{0: {'rate_hz': 93.49}, 1: {'delay_seconds': 2.38}, 4: {'depth': 0.52}, 5: {'wet_level': 0.01}, 2: {'drive_db': 15.74}, 3: {'gain_db': 15.99}}",0.583989994942234
"{3: {'gain_db': 35.85}, 5: {'wet_level': 0.84}, 2: {'drive_db': 9.04}, 1: {'delay_seconds': 0.47}}","{4: {'depth': 0.2}, 0: {'rate_hz': 74.39}, 5: {'wet_level': 0.94}, 3: {'gain_db': -10.25}}",0.3359923177191668
"{4: {'depth': 0.88}, 1: {'delay_seconds': 1.11}}","{3: {'gain_db': 18.33}, 1: {'delay_seconds': 3.75}}",0.3515185601799775
"{2: {'drive_db': 50.0}, 4: {'depth': 0.86}, 0: {'rate_hz': 27.06}, 3: {'gain_db': 40.61}}","{0: {'rate_hz': 2.56}, 1: {'delay_seconds': 8.36}, 2: {'drive_db': 10.56}}",0.21882687140115165
"{3: {'gain_db': 11.86}, 4: {'depth': 0.53}, 5: {'wet_level': 0.31}, 0: {'rate_hz': 98.05}}","{3: {'gain_db': -20.3}, 4: {'depth': 0.01}, 2: {'drive_db': 13.98}}",0.12474607909521807
"{0: {'rate_hz': 96.59}, 3: {'gain_db': 3.63}, 4: {'depth': 0.38}, 5: {'wet_level': 0.04}, 2: {'drive_db': 32.52}}","{0: {'rate_hz': 66.94}, 4: {'depth': 0.44}, 5: {'wet_level': 0.26}}",0.4734183089591634
"{1: {'delay_seconds': 8.87}, 4: {'depth': 0.27}, 0: {'rate_hz': 49.19}, 2: {'drive_db': 46.2}, 3: {'gain_db': -12.03}}","{2: {'drive_db': 18.45}, 3: {'gain_db': 20.33}, 5: {'wet_level': 0.95}, 4: {'depth': 0.11}}",0.3316979021146691
"{0: {'rate_hz': 58.93}, 1: {'delay_seconds': 6.4}, 4: {'depth': 0.84}}",{0: {'rate_hz': 75.04}},0.2422082696985123
"{1: {'delay_seconds': 7.77}, 4: {'depth': 0.7}, 0: {'rate_hz': 27.52}}","{3: {'gain_db': 49.55}, 2: {'drive_db': 48.58}, 1: {'delay_seconds': 8.48}, 0: {'rate_hz': 72.36}, 4: {'depth': 0.33}}",0.35227961168358524
"{1: {'delay_seconds': 3.54}, 5: {'wet_level': 0.28}, 0: {'rate_hz': 10.74}, 4: {'depth': 0.61}}","{5: {'wet_level': 0.27}, 0: {'rate_hz': 36.76}, 3: {'gain_db': -8.33}, 4: {'depth': 0.26}, 2: {'drive_db': 19.3}, 1: {'delay_seconds': 6.7}}",0.43861142972161504
"{5: {'wet_level': 0.64}, 1: {'delay_seconds': 2.69}, 2: {'drive_db': 29.31}}",{2: {'drive_db': 39.76}},0.21448879790742637
{0: {'rate_hz': 48.27}},"{0: {'rate_hz': 28.97}, 3: {'gain_db': 5.02}, 1: {'delay_seconds': 6.1}, 2: {'drive_db': 25.1}, 4: {'depth': 0.94}, 5: {'wet_level': 0.11}}",0.10448482505316062
{2: {'drive_db': 31.2}},"{1: {'delay_seconds': 6.05}, 4: {'depth': 0.63}, 3: {'gain_db': -38.56}, 0: {'rate_hz': 31.52}}",0.0
"{3: {'gain_db': -43.52}, 4: {'depth': 0.62}, 5: {'wet_level': 0.41}, 1: {'delay_seconds': 7.84}, 0: {'rate_hz': 94.48}}","{2: {'drive_db': 17.12}, 4: {'depth': 0.55}, 0: {'rate_hz': 62.33}, 5: {'wet_level': 0.14}, 1: {'delay_seconds': 8.62}, 3: {'gain_db': -17.79}}",0.6190946478191868
"{4: {'depth': 0.2}, 0: {'rate_hz': 17.89}, 1: {'delay_seconds': 5.96}}",{5: {'wet_level': 0.19}},0.0
"{4: {'depth': 0.77}, 2: {'drive_db': 13.51}, 5: {'wet_level': 0.8}, 0: {'rate_hz': 38.71}}","{3: {'gain_db': -47.33}, 2: {'drive_db': 21.75}, 4: {'depth': 0.25}, 5: {'wet_level': 0.58}, 1: {'delay_seconds': 5.44}, 0: {'rate_hz': 16.78}}",0.4110088144101898
"{0: {'rate_hz': 43.57}, 4: {'depth': 0.21}, 5: {'wet_level': 0.91}, 2: {'drive_db': 34.42}, 1: {'delay_seconds': 7.03}}","{5: {'wet_level': 0.67}, 1: {'delay_seconds': 1.24}, 2: {'drive_db': 27.19}}",0.34051967086310647
"{2: {'drive_db': 47.23}, 1: {'delay_seconds': 5.45}, 5: {'wet_level': 0.41}}","{0: {'rate_hz': 75.63}, 2: {'drive_db': 8.51}, 1: {'delay_seconds': 5.73}}",0.37626864695572
